,round_epochs,val_loss,val_accuracy,loss,accuracy,activation_1,activation_2,activation_3,activation_4,activation_5,batch_size,dropout,emb_output_dims,epochs,kernel_initializer,last_activation,loss,lr,neurons_layer_2,neurons_layer_3,neurons_layer_4,optimizer,weight_regulizer
1604,5,1.9743098020553589,0.20481927692890167,1.9130300140094183,0.21977287530899048,tanh,elu,relu,tanh,elu,512,0.05,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,64,64,128,<class 'keras.optimizers.RMSprop'>,
1659,3,4.912996292114258,0.20481927692890167,7.040288703475065,0.15297260880470276,relu,tanh,elu,elu,tanh,512,0.25,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,64,32,32,<class 'keras.optimizers.RMSprop'>,
1607,5,1.9415708378136876,0.20481927692890167,1.9150785460978568,0.21977287530899048,relu,relu,relu,tanh,elu,256,0.25,,30,uniform,softmax,categorical_crossentropy,6.00004,128,32,256,<class 'keras.optimizers.SGD'>,
1608,9,1.9400878555803414,0.20481927692890167,1.9203650629671718,0.21977287530899048,tanh,relu,tanh,relu,relu,256,0.45,,10,uniform,softmax,categorical_crossentropy,7.000030000000001,32,256,256,<class 'keras.optimizers.RMSprop'>,
1609,4,1.9409480094909668,0.20481927692890167,1.9096994358615709,0.21977287530899048,tanh,relu,relu,relu,elu,512,0.0,,20,uniform,softmax,categorical_crossentropy,6.00004,32,64,32,<class 'keras.optimizers.SGD'>,
1612,6,1.9432576636233962,0.20481927692890167,1.9231550073177717,0.21977287530899048,relu,tanh,elu,relu,elu,256,0.45,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,64,64,64,<class 'keras.optimizers.Nadam'>,
1653,4,1.9474809169769287,0.20481927692890167,1.9250246604920707,0.21977287530899048,relu,relu,elu,relu,relu,512,0.0,,20,normal,softmax,categorical_crossentropy,5.000050000000001,32,128,32,<class 'keras.optimizers.Adam'>,
1614,3,1.9333264114387543,0.20481927692890167,1.9188489097711159,0.22177688777446747,relu,relu,tanh,relu,relu,256,0.4,,10,normal,softmax,categorical_crossentropy,5.000050000000001,128,256,64,<class 'keras.optimizers.SGD'>,
1616,5,3.0820140838623047,0.20481927692890167,3.2113631800484006,0.13493654131889343,tanh,tanh,tanh,elu,tanh,512,0.45,,10,normal,softmax,categorical_crossentropy,8.000020000000001,32,256,256,<class 'keras.optimizers.Adam'>,
1617,7,1.932035250836108,0.20481927692890167,1.9195719095732104,0.21977287530899048,elu,tanh,relu,relu,relu,256,0.2,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,32,256,32,<class 'keras.optimizers.RMSprop'>,
1652,7,1.9325152017984046,0.20481927692890167,1.9163067227773214,0.22044087946414948,elu,relu,relu,relu,relu,256,0.45,,20,normal,softmax,categorical_crossentropy,6.00004,32,256,32,<class 'keras.optimizers.SGD'>,
1619,3,1.939067413529239,0.20481927692890167,1.9150858442227523,0.21977287530899048,elu,relu,relu,tanh,elu,256,0.0,,20,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,64,64,<class 'keras.optimizers.SGD'>,
1620,4,1.9411875464351303,0.20481927692890167,1.91964407323915,0.21977287530899048,tanh,elu,relu,relu,relu,256,0.1,,10,uniform,softmax,categorical_crossentropy,5.000050000000001,64,256,128,<class 'keras.optimizers.Nadam'>,
1621,3,1.9344419240951538,0.20481927692890167,1.9198574302350988,0.21977287530899048,elu,elu,elu,relu,elu,512,0.4,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,32,256,<class 'keras.optimizers.SGD'>,
1651,6,1.9391039609909058,0.20481927692890167,1.9196259220520815,0.21977287530899048,elu,elu,elu,relu,elu,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,6.00004,128,128,32,<class 'keras.optimizers.Nadam'>,
1650,6,1.9387430340410716,0.20481927692890167,1.9412050231265958,0.18704074621200562,tanh,relu,elu,tanh,tanh,256,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,6.00004,32,32,128,<class 'keras.optimizers.Adam'>,
1648,5,1.936416506767273,0.20481927692890167,1.905410918539655,0.237140953540802,tanh,tanh,tanh,tanh,tanh,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,6.00004,128,128,32,<class 'keras.optimizers.SGD'>,
1625,5,1.937713861465454,0.20481927692890167,1.9177558757339865,0.21977287530899048,relu,relu,elu,relu,elu,512,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,6.00004,64,128,256,<class 'keras.optimizers.SGD'>,
1627,5,2.6692750157122633,0.20481927692890167,2.73259128071741,0.15430861711502075,elu,tanh,relu,tanh,tanh,256,0.45,,30,uniform,softmax,categorical_crossentropy,4.00006,128,64,64,<class 'keras.optimizers.RMSprop'>,
1644,5,1.957904178454694,0.20481927692890167,2.112435559630792,0.20106880366802216,relu,elu,tanh,relu,relu,256,0.0,,10,uniform,softmax,categorical_crossentropy,9.000010000000001,128,32,32,<class 'keras.optimizers.Adam'>,
1628,9,1.9424464702606201,0.20481927692890167,1.9209495726313366,0.22044087946414948,relu,elu,relu,tanh,relu,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,7.000030000000001,32,32,128,<class 'keras.optimizers.Nadam'>,
1640,12,1.9591995750565128,0.20481927692890167,1.9764000739586218,0.17100869119167328,elu,elu,elu,elu,tanh,256,0.05,,20,normal,softmax,categorical_crossentropy,5.000050000000001,64,64,32,<class 'keras.optimizers.Adam'>,
1634,20,1.9382012737802712,0.20481927692890167,1.9178366243003127,0.21977287530899048,elu,elu,tanh,tanh,relu,256,0.1,,20,normal,softmax,categorical_crossentropy,9.000010000000001,128,256,256,<class 'keras.optimizers.Nadam'>,
1635,3,1.9382509567651405,0.20481927692890167,1.9214127568618886,0.21977287530899048,elu,elu,relu,relu,relu,256,0.05,,10,normal,softmax,categorical_crossentropy,7.000030000000001,128,256,32,<class 'keras.optimizers.Nadam'>,
1601,5,1.9314243793487549,0.20481927692890167,1.914863188663322,0.21977287530899048,tanh,relu,tanh,elu,tanh,512,0.45,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,32,64,128,<class 'keras.optimizers.SGD'>,
1561,12,1.9882418051302193,0.20481927692890167,1.928358564475575,0.22044087946414948,relu,tanh,tanh,tanh,elu,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,5.000050000000001,32,128,128,<class 'keras.optimizers.Adam'>,
1599,7,1.9602962732315063,0.20481927692890167,1.9254397598201622,0.21910487115383148,elu,elu,relu,relu,tanh,512,0.45,,20,normal,softmax,categorical_crossentropy,8.000020000000001,32,32,256,<class 'keras.optimizers.Adam'>,
1667,6,1.9325861930847168,0.20481927692890167,1.9190101508864899,0.21977287530899048,relu,relu,elu,tanh,tanh,512,0.1,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,64,64,<class 'keras.optimizers.SGD'>,
1563,9,1.9392750263214111,0.20481927692890167,1.9057445063460408,0.21977287530899048,relu,elu,tanh,relu,tanh,512,0.4,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,64,64,64,<class 'keras.optimizers.Nadam'>,
1693,5,1.9333248377803818,0.20481927692890167,1.9154848252126353,0.21977287530899048,relu,tanh,relu,tanh,relu,256,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,6.00004,128,32,256,<class 'keras.optimizers.SGD'>,
1566,6,1.935081571939001,0.20481927692890167,1.9519371249792015,0.19973279535770416,elu,tanh,relu,elu,tanh,256,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,32,64,<class 'keras.optimizers.Adam'>,
1567,6,1.935970664024353,0.20481927692890167,1.9202140187452694,0.22044087946414948,tanh,tanh,tanh,relu,relu,512,0.4,,10,uniform,softmax,categorical_crossentropy,8.000020000000001,32,64,256,<class 'keras.optimizers.RMSprop'>,
1568,7,1.931310772895813,0.20481927692890167,1.908103790773737,0.22645290195941925,elu,relu,relu,elu,elu,512,0.45,,10,normal,softmax,categorical_crossentropy,9.000010000000001,64,32,256,<class 'keras.optimizers.SGD'>,
1687,5,1.9367515471086922,0.20481927692890167,1.918763447540477,0.21977287530899048,tanh,relu,relu,relu,tanh,256,0.4,,30,normal,softmax,categorical_crossentropy,4.00006,32,256,128,<class 'keras.optimizers.RMSprop'>,
1570,2,1.9480375051498413,0.20481927692890167,1.9162551749923187,0.21910487115383148,elu,relu,elu,tanh,tanh,512,0.15000000000000002,,10,uniform,softmax,categorical_crossentropy,9.000010000000001,64,128,128,<class 'keras.optimizers.SGD'>,
1571,10,1.9454660937489276,0.20481927692890167,1.9189152891188361,0.21977287530899048,tanh,tanh,tanh,relu,relu,256,0.2,,30,normal,softmax,categorical_crossentropy,9.000010000000001,64,256,256,<class 'keras.optimizers.Adam'>,
1572,12,1.941681146621704,0.20481927692890167,1.9199230889917296,0.21977287530899048,relu,elu,relu,tanh,relu,512,0.0,,30,normal,softmax,categorical_crossentropy,4.00006,128,32,256,<class 'keras.optimizers.Adam'>,
1573,4,1.9339385774719666,0.20481927692890167,1.9182142075810658,0.21776887774467468,elu,tanh,relu,relu,elu,256,0.4,,10,normal,softmax,categorical_crossentropy,3.0000700000000005,128,32,32,<class 'keras.optimizers.SGD'>,
1160,4,2.28130479797302,0.20481927692890167,2.282705577437529,0.145624577999115,relu,tanh,tanh,elu,tanh,256,0.05,,10,uniform,softmax,categorical_crossentropy,8.000020000000001,64,128,128,<class 'keras.optimizers.Adam'>,
1575,4,1.9340990781784058,0.20481927692890167,1.9159864234223554,0.2137608528137207,relu,elu,elu,elu,elu,512,0.45,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,64,128,<class 'keras.optimizers.SGD'>,
1576,5,1.9319437742233276,0.20481927692890167,1.9186671097117738,0.21977287530899048,tanh,tanh,relu,elu,relu,512,0.15000000000000002,,10,normal,softmax,categorical_crossentropy,5.000050000000001,32,32,128,<class 'keras.optimizers.Nadam'>,
1683,16,2.0149747889683427,0.20481927692890167,2.057355809068393,0.19572478532791138,elu,relu,elu,tanh,elu,256,0.1,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,128,128,256,<class 'keras.optimizers.Adam'>,
1580,11,1.9302747977306565,0.20481927692890167,1.911276200332081,0.22511689364910126,tanh,elu,relu,tanh,elu,256,0.4,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,32,32,128,<class 'keras.optimizers.SGD'>,
1582,10,1.9373153002865344,0.20481927692890167,1.9235794368232977,0.21977287530899048,tanh,tanh,tanh,relu,relu,256,0.35000000000000003,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,64,32,<class 'keras.optimizers.RMSprop'>,
1680,5,1.9519418966339295,0.20481927692890167,1.9162525038123528,0.22044087946414948,relu,relu,relu,tanh,relu,256,0.2,,20,uniform,softmax,categorical_crossentropy,4.00006,128,256,128,<class 'keras.optimizers.RMSprop'>,
1585,3,1.9356217350825726,0.20481927692890167,1.9153500821642981,0.22177688777446747,relu,relu,tanh,tanh,tanh,256,0.30000000000000004,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,64,128,<class 'keras.optimizers.SGD'>,
1587,14,1.9290330410003662,0.20481927692890167,1.9207416648616293,0.2110888510942459,elu,elu,relu,tanh,relu,512,0.4,,20,normal,softmax,categorical_crossentropy,3.0000700000000005,128,64,128,<class 'keras.optimizers.RMSprop'>,
1588,4,1.9389073465722633,0.20481927692890167,1.920669654328264,0.21977287530899048,relu,relu,relu,elu,elu,256,0.05,,10,uniform,softmax,categorical_crossentropy,4.00006,128,256,32,<class 'keras.optimizers.Nadam'>,
1679,6,2.9535791873931885,0.20481927692890167,2.947000914282534,0.15564462542533875,tanh,relu,elu,relu,tanh,512,0.4,,20,normal,softmax,categorical_crossentropy,7.000030000000001,64,256,128,<class 'keras.optimizers.RMSprop'>,
1589,4,2.4491687567837266,0.20481927692890167,2.2900695958452855,0.17902471125125885,relu,tanh,tanh,elu,tanh,256,0.0,,20,normal,softmax,categorical_crossentropy,4.00006,128,256,128,<class 'keras.optimizers.RMSprop'>,
1590,11,1.9435962218357377,0.20481927692890167,1.9471054188633412,0.19706079363822937,elu,tanh,tanh,elu,relu,256,0.25,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,64,256,64,<class 'keras.optimizers.RMSprop'>,
1677,4,1.9470559358596802,0.20481927692890167,1.9319512742952896,0.2110888510942459,tanh,relu,tanh,tanh,relu,512,0.4,,10,normal,softmax,categorical_crossentropy,1.0000900000000001,128,256,128,<class 'keras.optimizers.Nadam'>,
1591,4,1.9386013746261597,0.20481927692890167,1.922976715292386,0.21977287530899048,relu,elu,relu,tanh,tanh,512,0.45,,30,normal,softmax,categorical_crossentropy,7.000030000000001,64,32,128,<class 'keras.optimizers.SGD'>,
1676,8,1.9861133098602295,0.20481927692890167,1.9322018084242572,0.21977287530899048,relu,tanh,relu,tanh,elu,512,0.25,,20,normal,softmax,categorical_crossentropy,6.00004,64,32,64,<class 'keras.optimizers.Adam'>,
1592,10,1.9365322814887787,0.20481927692890167,1.923403930488872,0.21977287530899048,elu,elu,tanh,tanh,relu,256,0.45,,10,normal,softmax,categorical_crossentropy,9.000010000000001,32,128,256,<class 'keras.optimizers.Nadam'>,
1674,8,1.9335429668426514,0.20481927692890167,1.9201358760605673,0.21977287530899048,relu,relu,tanh,tanh,tanh,512,0.2,,10,uniform,softmax,categorical_crossentropy,2.0000800000000005,32,128,32,<class 'keras.optimizers.SGD'>,
1673,6,1.9415953772135048,0.20481927692890167,1.9419898536894906,0.1903807669878006,elu,elu,tanh,tanh,relu,256,0.4,,30,normal,softmax,categorical_crossentropy,5.000050000000001,32,128,256,<class 'keras.optimizers.RMSprop'>,
1598,2,1.9364657856853134,0.20481927692890167,1.912184307156361,0.22511689364910126,tanh,relu,relu,tanh,tanh,256,0.25,,10,normal,softmax,categorical_crossentropy,8.000020000000001,64,128,128,<class 'keras.optimizers.SGD'>,
1365,7,2.7508468627929688,0.20481927692890167,3.0119546423296013,0.14963260293006897,elu,elu,elu,relu,tanh,512,0.1,,30,normal,softmax,categorical_crossentropy,6.00004,32,256,128,<class 'keras.optimizers.RMSprop'>,
1757,6,1.9319825172424316,0.20481927692890167,1.9054129231191113,0.22712090611457825,tanh,elu,elu,relu,elu,512,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,64,64,<class 'keras.optimizers.SGD'>,
1758,4,1.9341280627920925,0.20481927692890167,1.910718637302707,0.22979292273521423,relu,elu,relu,elu,elu,256,0.4,,30,normal,softmax,categorical_crossentropy,5.000050000000001,64,32,128,<class 'keras.optimizers.SGD'>,
1836,7,1.9379767179489136,0.20481927692890167,1.9189243555546762,0.21977287530899048,tanh,elu,relu,elu,elu,512,0.25,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,64,32,64,<class 'keras.optimizers.RMSprop'>,
1403,20,1.942831039428711,0.20481927692890167,1.9343329692731002,0.20841683447360992,elu,elu,relu,tanh,elu,512,0.25,,20,normal,softmax,categorical_crossentropy,0.0001,64,64,256,<class 'keras.optimizers.RMSprop'>,
1404,4,1.937124599893409,0.20481927692890167,1.916647990544637,0.22444890439510345,tanh,elu,relu,relu,relu,256,0.25,,20,normal,softmax,categorical_crossentropy,4.00006,64,32,64,<class 'keras.optimizers.SGD'>,
1834,8,1.9368805885314941,0.20481927692890167,1.9207966339612055,0.21977287530899048,elu,elu,elu,relu,tanh,512,0.15000000000000002,,10,uniform,softmax,categorical_crossentropy,8.000020000000001,32,32,64,<class 'keras.optimizers.Adam'>,
1405,6,2.0365707587046797,0.20481927692890167,1.9278648504035507,0.21977287530899048,relu,relu,tanh,elu,tanh,256,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,2.0000800000000005,32,128,256,<class 'keras.optimizers.Nadam'>,
1406,4,1.9261140823364258,0.20481927692890167,1.9237853506842533,0.2130928486585617,elu,relu,elu,elu,tanh,512,0.2,,10,uniform,softmax,categorical_crossentropy,1.0000900000000001,128,256,256,<class 'keras.optimizers.SGD'>,
1833,8,2.1017677783966064,0.20481927692890167,2.0245239753761366,0.17100869119167328,relu,elu,relu,tanh,tanh,512,0.1,,10,uniform,softmax,categorical_crossentropy,2.0000800000000005,128,256,32,<class 'keras.optimizers.RMSprop'>,
1407,8,1.9680056021395458,0.20481927692890167,1.9236072802750683,0.21977287530899048,tanh,elu,relu,tanh,elu,256,0.4,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,32,32,64,<class 'keras.optimizers.Nadam'>,
1408,4,1.9370196315658141,0.20481927692890167,1.914877809041647,0.2157648652791977,elu,tanh,tanh,relu,tanh,256,0.4,,20,normal,softmax,categorical_crossentropy,4.00006,64,128,32,<class 'keras.optimizers.SGD'>,
1409,15,2.0905098915100098,0.20481927692890167,2.176828618677123,0.1683366745710373,elu,elu,relu,relu,tanh,512,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,2.0000800000000005,128,128,256,<class 'keras.optimizers.RMSprop'>,
1411,8,1.9740564823150635,0.20481927692890167,1.856625409307843,0.24849699437618256,tanh,relu,tanh,relu,tanh,512,0.05,,20,uniform,softmax,categorical_crossentropy,2.0000800000000005,32,128,64,<class 'keras.optimizers.Adam'>,
1830,4,1.955030083656311,0.20481927692890167,1.9180665362574056,0.2117568403482437,tanh,relu,relu,relu,elu,512,0.1,,10,uniform,softmax,categorical_crossentropy,2.0000800000000005,64,128,256,<class 'keras.optimizers.Nadam'>,
1829,3,1.9856206178665161,0.20481927692890167,7.538109873642345,0.1663326621055603,tanh,relu,relu,relu,elu,512,0.05,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,128,32,32,<class 'keras.optimizers.RMSprop'>,
1828,6,2.4713869094848633,0.20481927692890167,2.4055221778357434,0.1656646579504013,tanh,relu,relu,tanh,tanh,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,4.00006,64,32,256,<class 'keras.optimizers.Nadam'>,
1827,4,1.9321168512704383,0.20481927692890167,1.9209169248142637,0.22177688777446747,relu,relu,elu,tanh,tanh,256,0.45,,20,uniform,softmax,categorical_crossentropy,4.00006,128,128,64,<class 'keras.optimizers.SGD'>,
1825,9,1.9488258361816406,0.20481927692890167,1.9227330467266166,0.21977287530899048,relu,elu,elu,relu,elu,512,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,8.000020000000001,64,256,256,<class 'keras.optimizers.Adam'>,
1824,6,1.9384482261167473,0.20481927692890167,1.916569514997657,0.21977287530899048,tanh,tanh,tanh,relu,tanh,256,0.4,,30,normal,softmax,categorical_crossentropy,3.0000700000000005,128,256,32,<class 'keras.optimizers.RMSprop'>,
1415,14,3.6863536834716797,0.20481927692890167,3.9164936028087465,0.144956573843956,elu,tanh,tanh,elu,elu,512,0.05,,20,normal,softmax,categorical_crossentropy,8.000020000000001,128,64,128,<class 'keras.optimizers.RMSprop'>,
1416,2,1.9368507282800942,0.20481927692890167,1.9243071911409846,0.2164328694343567,relu,relu,elu,relu,elu,256,0.45,,10,uniform,softmax,categorical_crossentropy,7.000030000000001,64,256,128,<class 'keras.optimizers.SGD'>,
1418,7,1.9423644542694092,0.20481927692890167,1.9171010747143804,0.21977287530899048,relu,relu,tanh,relu,elu,512,0.4,,20,normal,softmax,categorical_crossentropy,4.00006,128,64,64,<class 'keras.optimizers.RMSprop'>,
1823,6,1.9386343955993652,0.20481927692890167,1.9099641202208035,0.21977287530899048,elu,elu,relu,relu,relu,512,0.0,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,64,128,32,<class 'keras.optimizers.SGD'>,
1822,14,1.9726365929147804,0.20481927692890167,2.047075766121935,0.1676686704158783,tanh,elu,tanh,tanh,tanh,256,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,128,256,32,<class 'keras.optimizers.Adam'>,
1421,8,1.946394931360421,0.20481927692890167,1.9165523506915003,0.21977287530899048,tanh,elu,elu,relu,elu,256,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,4.00006,128,256,256,<class 'keras.optimizers.Nadam'>,
1422,5,3.0141077041625977,0.20481927692890167,2.656368260552426,0.15030060708522797,elu,relu,relu,relu,tanh,512,0.2,,10,uniform,softmax,categorical_crossentropy,6.00004,32,128,256,<class 'keras.optimizers.RMSprop'>,
1821,9,1.936096429824829,0.20481927692890167,1.9272997853910436,0.20908483862876892,tanh,tanh,relu,relu,relu,512,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,128,32,64,<class 'keras.optimizers.SGD'>,
1424,8,1.940325140953064,0.20481927692890167,1.9200443429156948,0.21977287530899048,tanh,tanh,relu,relu,elu,512,0.0,,10,normal,softmax,categorical_crossentropy,3.0000700000000005,128,64,32,<class 'keras.optimizers.RMSprop'>,
1818,5,1.9300131333400925,0.20481927692890167,1.919636174767672,0.21977287530899048,relu,elu,relu,relu,relu,256,0.15000000000000002,,10,uniform,softmax,categorical_crossentropy,6.00004,32,256,64,<class 'keras.optimizers.RMSprop'>,
1425,6,3.61389872252223,0.20481927692890167,3.8611458317789142,0.15364061295986176,relu,relu,tanh,tanh,tanh,256,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,128,64,<class 'keras.optimizers.RMSprop'>,
1427,6,1.9464633464813232,0.20481927692890167,1.9179773561621636,0.21977287530899048,relu,elu,relu,relu,elu,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,64,32,64,<class 'keras.optimizers.RMSprop'>,
1401,10,1.9396671056747437,0.20481927692890167,1.917780214416718,0.21977287530899048,tanh,relu,tanh,relu,elu,512,0.0,,30,uniform,softmax,categorical_crossentropy,4.00006,128,256,64,<class 'keras.optimizers.RMSprop'>,
1815,4,1.938300371170044,0.20481927692890167,1.918980450732117,0.21977287530899048,relu,relu,tanh,tanh,tanh,512,0.05,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,64,32,64,<class 'keras.optimizers.SGD'>,
1400,2,1.9285049438476562,0.20481927692890167,1.915912755266698,0.21977287530899048,elu,relu,elu,tanh,tanh,512,0.1,,10,normal,softmax,categorical_crossentropy,5.000050000000001,128,32,128,<class 'keras.optimizers.SGD'>,
1837,8,1.9330474138259888,0.20481927692890167,1.9118431519092363,0.21977287530899048,tanh,tanh,relu,relu,tanh,512,0.0,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,32,32,<class 'keras.optimizers.SGD'>,
1857,10,1.9392414380268879,0.20481927692890167,1.9308749097302984,0.21843686699867249,relu,elu,relu,tanh,relu,256,0.45,,10,normal,softmax,categorical_crossentropy,5.000050000000001,32,256,256,<class 'keras.optimizers.RMSprop'>,
1368,2,1.9862444400787354,0.20481927692890167,1.928762065225549,0.1890447586774826,tanh,tanh,relu,relu,relu,512,0.4,,10,normal,softmax,categorical_crossentropy,3.0000700000000005,32,256,256,<class 'keras.optimizers.Adam'>,
1370,7,2.0950060398224366,0.20481927692890167,2.24531933014283,0.16165664792060852,tanh,elu,elu,tanh,elu,256,0.4,,10,normal,softmax,categorical_crossentropy,5.000050000000001,32,32,32,<class 'keras.optimizers.Nadam'>,
1853,6,2.0012094974517822,0.20481927692890167,1.9586223199834167,0.21977287530899048,relu,elu,relu,elu,elu,512,0.0,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,32,32,256,<class 'keras.optimizers.Adam'>,
1372,14,1.9241195735203693,0.20481927692890167,1.9340518190610703,0.21977287530899048,elu,elu,relu,elu,relu,256,0.0,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,128,256,64,<class 'keras.optimizers.Nadam'>,
1373,5,2.0579841510359063,0.20481927692890167,1.9625646164199075,0.1877087503671646,elu,elu,relu,elu,elu,256,0.45,,10,uniform,softmax,categorical_crossentropy,4.00006,32,256,128,<class 'keras.optimizers.RMSprop'>,
1374,3,1.929545846330114,0.20481927692890167,1.9079431577292616,0.22712090611457825,tanh,elu,relu,elu,elu,256,0.30000000000000004,,10,normal,softmax,categorical_crossentropy,6.00004,32,32,128,<class 'keras.optimizers.SGD'>,
1375,7,1.9665629863739014,0.20481927692890167,2.198105061778882,0.1656646579504013,tanh,tanh,elu,elu,tanh,512,0.30000000000000004,,10,uniform,softmax,categorical_crossentropy,1.0000900000000001,64,256,256,<class 'keras.optimizers.RMSprop'>,
1376,2,1.939050062114455,0.20481927692890167,1.9116713111211079,0.22444890439510345,tanh,tanh,tanh,elu,tanh,256,0.05,,10,normal,softmax,categorical_crossentropy,2.0000800000000005,32,32,128,<class 'keras.optimizers.SGD'>,
1377,4,25.120670318603516,0.20481927692890167,1.944565690192845,0.1429525762796402,tanh,elu,relu,relu,relu,512,0.4,,10,normal,softmax,categorical_crossentropy,7.000030000000001,32,64,256,<class 'keras.optimizers.RMSprop'>,
1378,5,1.9339268686302216,0.20481927692890167,1.9039973918803947,0.2391449511051178,relu,elu,elu,tanh,tanh,256,0.30000000000000004,,10,uniform,softmax,categorical_crossentropy,4.00006,64,256,256,<class 'keras.optimizers.SGD'>,
1379,5,1.9394274083486043,0.20481927692890167,1.9189383340980821,0.21977287530899048,elu,tanh,elu,relu,relu,256,0.25,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,128,128,256,<class 'keras.optimizers.RMSprop'>,
1380,7,1.949054479598999,0.20481927692890167,1.9256779400603168,0.21977287530899048,relu,relu,elu,relu,elu,512,0.25,,20,normal,softmax,categorical_crossentropy,9.000010000000001,32,256,128,<class 'keras.optimizers.Adam'>,
1381,7,1.9331305027008057,0.20481927692890167,1.9195635962979987,0.21977287530899048,relu,elu,elu,relu,relu,512,0.25,,20,uniform,softmax,categorical_crossentropy,6.00004,32,256,32,<class 'keras.optimizers.SGD'>,
1382,7,1.9395375055481632,0.20481927692890167,1.9169286324648198,0.21977287530899048,elu,tanh,elu,relu,tanh,256,0.30000000000000004,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,64,64,256,<class 'keras.optimizers.Adam'>,
1383,8,1.934247374534607,0.20481927692890167,1.922932481877232,0.21910487115383148,tanh,relu,elu,relu,relu,512,0.4,,10,uniform,softmax,categorical_crossentropy,3.0000700000000005,32,32,32,<class 'keras.optimizers.RMSprop'>,
1850,4,1.936607166945216,0.20481927692890167,1.911403480337394,0.21910487115383148,tanh,elu,relu,relu,tanh,256,0.25,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,128,256,128,<class 'keras.optimizers.SGD'>,
1385,6,3.2960715475810103,0.20481927692890167,4.552228269373168,0.15163660049438477,relu,elu,relu,relu,tanh,256,0.2,,20,normal,softmax,categorical_crossentropy,9.000010000000001,128,256,128,<class 'keras.optimizers.RMSprop'>,
1848,2,1.9353392124176025,0.20481927692890167,1.9259790043553753,0.2117568403482437,relu,tanh,relu,tanh,elu,512,0.45,,10,normal,softmax,categorical_crossentropy,7.000030000000001,64,256,32,<class 'keras.optimizers.SGD'>,
1844,6,1.9383096881659634,0.20481927692890167,1.9395085005419368,0.17635270953178406,elu,relu,tanh,elu,relu,256,0.4,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,32,256,32,<class 'keras.optimizers.Adam'>,
1390,7,1.9332326597956768,0.20481927692890167,1.9126675596377336,0.21910487115383148,relu,relu,relu,elu,elu,256,0.45,,20,uniform,softmax,categorical_crossentropy,4.00006,64,32,64,<class 'keras.optimizers.SGD'>,
1843,6,1.9382328991909104,0.20481927692890167,1.9189920731998715,0.21977287530899048,elu,relu,elu,relu,elu,256,0.0,,10,uniform,softmax,categorical_crossentropy,8.000020000000001,128,64,128,<class 'keras.optimizers.RMSprop'>,
1842,5,1.9430155754089355,0.20481927692890167,1.916486411311265,0.22511689364910126,tanh,relu,elu,elu,relu,512,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,8.000020000000001,64,128,64,<class 'keras.optimizers.SGD'>,
