,round_epochs,val_loss,val_accuracy,loss,accuracy,activation_1,activation_2,activation_3,activation_4,activation_5,batch_size,dropout,emb_output_dims,epochs,kernel_initializer,last_activation,loss,lr,neurons_layer_2,neurons_layer_3,neurons_layer_4,optimizer,weight_regulizer
882,30,1.9503313125855473,0.11847389489412308,1.9719829544196068,0.13159652054309845,elu,relu,tanh,tanh,elu,256,0.45,,30,normal,softmax,categorical_crossentropy,0.0001,32,64,128,<class 'keras.optimizers.Adam'>,
1281,20,1.9528565406799316,0.11847389489412308,1.9509282878978935,0.1409485638141632,tanh,elu,tanh,elu,tanh,512,0.1,,20,normal,softmax,categorical_crossentropy,0.0001,64,64,128,<class 'keras.optimizers.SGD'>,
1801,30,1.9484988451004028,0.1204819306731224,1.9448659043353482,0.15096861124038696,tanh,relu,tanh,relu,elu,512,0.05,,30,normal,softmax,categorical_crossentropy,0.0001,32,256,256,<class 'keras.optimizers.SGD'>,
1031,30,1.9483613967895508,0.12248995900154114,1.9484338725337842,0.13760854303836823,relu,tanh,tanh,elu,elu,512,0.2,,30,normal,softmax,categorical_crossentropy,0.0001,64,256,256,<class 'keras.optimizers.Nadam'>,
1702,20,1.9461815170494907,0.12248995900154114,1.9486488168368599,0.12291248887777328,relu,tanh,relu,elu,tanh,256,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,0.0001,64,128,32,<class 'keras.optimizers.SGD'>,
1571,20,1.9524002075195312,0.12248995900154114,1.9359362072043205,0.17301268875598907,tanh,tanh,tanh,elu,relu,512,0.2,,20,normal,softmax,categorical_crossentropy,0.0001,64,64,32,<class 'keras.optimizers.RMSprop'>,
583,7,1.997299075126648,0.12449799478054047,1.9136058661486997,0.22177688777446747,relu,relu,elu,tanh,tanh,512,0.05,,30,normal,softmax,categorical_crossentropy,1.0000900000000001,32,128,256,<class 'keras.optimizers.Nadam'>,
1750,20,1.9393426179885864,0.12449799478054047,1.9442483662921903,0.14896459877490997,relu,tanh,tanh,tanh,elu,512,0.0,,20,uniform,softmax,categorical_crossentropy,0.0001,128,32,128,<class 'keras.optimizers.SGD'>,
1567,3,2.2486307621002197,0.1265060305595398,1.9056279160774143,0.23380093276500702,tanh,tanh,elu,elu,relu,512,0.2,,20,normal,softmax,categorical_crossentropy,1.0000900000000001,32,64,64,<class 'keras.optimizers.Nadam'>,
1826,30,1.9493870735168457,0.1265060305595398,1.9453428510673538,0.14696058630943298,tanh,relu,relu,elu,tanh,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,0.0001,32,64,32,<class 'keras.optimizers.RMSprop'>,
1311,30,1.9483669388246345,0.12851405143737793,1.949144715297676,0.11623246222734451,relu,relu,relu,tanh,tanh,256,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,0.0001,64,256,128,<class 'keras.optimizers.SGD'>,
1642,30,1.947875738143921,0.12851405143737793,1.947320202150262,0.13827654719352722,relu,elu,elu,tanh,tanh,512,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,0.0001,64,128,256,<class 'keras.optimizers.Nadam'>,
1162,30,1.949346899986267,0.12851405143737793,1.949176236399827,0.12625250220298767,relu,relu,tanh,tanh,tanh,512,0.05,,30,uniform,softmax,categorical_crossentropy,0.0001,32,32,32,<class 'keras.optimizers.SGD'>,
556,20,1.94846137939208,0.12851405143737793,1.9475115783706696,0.13426853716373444,tanh,relu,elu,relu,elu,256,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,0.0001,32,32,128,<class 'keras.optimizers.SGD'>,
1745,30,1.9513734579086304,0.12851405143737793,1.946121315041939,0.13827654719352722,tanh,elu,elu,elu,tanh,512,0.0,,30,uniform,softmax,categorical_crossentropy,0.0001,64,128,32,<class 'keras.optimizers.Adam'>,
253,30,1.9519506692886353,0.12851405143737793,1.9563979822233986,0.14896459877490997,tanh,tanh,tanh,relu,tanh,512,0.35000000000000003,,30,normal,softmax,categorical_crossentropy,0.0001,128,256,128,<class 'keras.optimizers.Adam'>,
1597,30,1.9410676956176758,0.13052208721637726,1.946901381931547,0.14696058630943298,relu,tanh,tanh,tanh,elu,512,0.1,,30,normal,softmax,categorical_crossentropy,0.0001,128,64,64,<class 'keras.optimizers.Nadam'>,
826,3,1.9660400305407115,0.13052208721637726,1.9349880458994875,0.20106880366802216,relu,tanh,elu,tanh,elu,256,0.25,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,64,32,64,<class 'keras.optimizers.Nadam'>,
434,20,1.9465794563293457,0.13052208721637726,1.948193866010499,0.13627254962921143,tanh,relu,relu,elu,relu,512,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,0.0001,128,128,128,<class 'keras.optimizers.Adam'>,
1306,30,1.9508676528930664,0.13052208721637726,1.9537863005935627,0.11623246222734451,elu,tanh,tanh,relu,elu,512,0.2,,30,normal,softmax,categorical_crossentropy,0.0001,64,32,256,<class 'keras.optimizers.Adam'>,
1667,20,1.947614449573808,0.13052208721637726,1.9460759845350135,0.13961255550384521,relu,tanh,relu,relu,elu,256,0.15000000000000002,,20,uniform,softmax,categorical_crossentropy,0.0001,64,256,32,<class 'keras.optimizers.Nadam'>,
1717,30,1.9476038217544556,0.13052208721637726,1.9727949164434522,0.13627254962921143,elu,tanh,tanh,elu,elu,512,0.4,,30,normal,softmax,categorical_crossentropy,0.0001,128,32,32,<class 'keras.optimizers.Nadam'>,
814,20,1.946771803629925,0.13052208721637726,1.9506935065956854,0.13092851638793945,tanh,elu,relu,elu,elu,256,0.2,,20,normal,softmax,categorical_crossentropy,0.0001,64,32,128,<class 'keras.optimizers.Adam'>,
1334,20,1.947577953338623,0.13052208721637726,1.9463686212827622,0.15163660049438477,tanh,relu,elu,relu,elu,512,0.4,,20,normal,softmax,categorical_crossentropy,0.0001,64,64,256,<class 'keras.optimizers.Nadam'>,
1128,3,2.04107663143112,0.13052208721637726,1.9232813162889653,0.20240481197834015,relu,tanh,elu,relu,relu,256,0.2,,20,normal,softmax,categorical_crossentropy,2.0000800000000005,32,64,64,<class 'keras.optimizers.Nadam'>,
18,30,1.949646171317043,0.13052208721637726,1.950504726621415,0.12157648801803589,tanh,tanh,tanh,elu,elu,256,0.05,,30,normal,softmax,categorical_crossentropy,0.0001,128,128,32,<class 'keras.optimizers.SGD'>,
845,11,1.9481337070465088,0.13052208721637726,1.9476396081920617,0.1416165679693222,tanh,relu,tanh,relu,relu,512,0.05,,20,uniform,softmax,categorical_crossentropy,0.0001,64,64,256,<class 'keras.optimizers.SGD'>,
1485,20,1.9506408263401813,0.13052208721637726,1.9551830849969236,0.15764863789081573,tanh,tanh,elu,elu,tanh,256,0.45,,20,uniform,softmax,categorical_crossentropy,0.0001,64,128,128,<class 'keras.optimizers.SGD'>,
335,9,4.6114912033081055,0.1325301229953766,5.174861641669162,0.13493654131889343,relu,tanh,elu,tanh,elu,512,0.05,,30,normal,softmax,categorical_crossentropy,6.00004,128,256,256,<class 'keras.optimizers.RMSprop'>,
1819,7,3.184196949005127,0.1325301229953766,3.355422385469945,0.13827654719352722,elu,elu,relu,tanh,tanh,512,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,32,64,128,<class 'keras.optimizers.Adam'>,
187,5,19.008100509643555,0.1325301229953766,27.579790461915447,0.13961255550384521,elu,relu,tanh,elu,elu,512,0.45,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,64,256,256,<class 'keras.optimizers.Adam'>,
337,7,2.966209582056865,0.1325301229953766,2.8486918831317523,0.1436205804347992,tanh,tanh,tanh,tanh,elu,256,0.0,,30,uniform,softmax,categorical_crossentropy,6.00004,32,256,64,<class 'keras.optimizers.RMSprop'>,
362,6,13.794846534729004,0.1325301229953766,12.893015422897491,0.12224449217319489,relu,tanh,elu,tanh,elu,512,0.45,,30,normal,softmax,categorical_crossentropy,8.000020000000001,64,64,256,<class 'keras.optimizers.Adam'>,
1905,8,2.37404465675354,0.1325301229953766,2.555503863848761,0.20975284278392792,tanh,tanh,relu,elu,tanh,512,0.1,,30,normal,softmax,categorical_crossentropy,9.000010000000001,64,64,64,<class 'keras.optimizers.Adam'>,
1016,7,3.0838875770568848,0.1325301229953766,2.751576753481277,0.15230460464954376,elu,relu,elu,elu,tanh,512,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,256,128,<class 'keras.optimizers.Nadam'>,
247,7,2.0932254791259766,0.1325301229953766,2.1718917506172724,0.17969271540641785,tanh,elu,tanh,elu,tanh,512,0.1,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,256,256,<class 'keras.optimizers.Nadam'>,
1673,5,3.6828305175505487,0.1325301229953766,3.750454684297642,0.1656646579504013,relu,relu,elu,elu,tanh,256,0.1,,30,normal,softmax,categorical_crossentropy,9.000010000000001,64,64,256,<class 'keras.optimizers.RMSprop'>,
1936,30,1.9464783180190857,0.1325301229953766,1.949856696004619,0.1409485638141632,tanh,relu,tanh,relu,relu,256,0.4,,30,uniform,softmax,categorical_crossentropy,0.0001,32,32,32,<class 'keras.optimizers.SGD'>,
1415,5,3.074810660029032,0.1325301229953766,4.26161128565241,0.15364061295986176,elu,tanh,elu,relu,tanh,256,0.2,,20,uniform,softmax,categorical_crossentropy,8.000020000000001,64,64,32,<class 'keras.optimizers.Nadam'>,
964,5,3.34322964905735,0.1325301229953766,3.835282152783656,0.15564462542533875,elu,elu,tanh,relu,tanh,256,0.15000000000000002,,20,normal,softmax,categorical_crossentropy,9.000010000000001,64,64,128,<class 'keras.optimizers.RMSprop'>,
359,3,3.0212783813476562,0.1325301229953766,6.29645113460844,0.15163660049438477,tanh,relu,elu,tanh,relu,512,0.0,,30,normal,softmax,categorical_crossentropy,9.000010000000001,32,128,64,<class 'keras.optimizers.Adam'>,
1178,6,11.953849980151318,0.1325301229953766,256.4827159303144,0.144956573843956,tanh,relu,relu,elu,elu,256,0.4,,20,normal,softmax,categorical_crossentropy,5.000050000000001,128,32,256,<class 'keras.optimizers.Nadam'>,
720,5,4.009249687194824,0.1325301229953766,4.241314274514606,0.14829659461975098,relu,elu,elu,tanh,tanh,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,6.00004,128,256,256,<class 'keras.optimizers.Adam'>,
1907,9,1.9917224645614624,0.1325301229953766,1.9896880389056208,0.18169672787189484,tanh,tanh,elu,tanh,elu,512,0.05,,30,uniform,softmax,categorical_crossentropy,6.00004,32,256,32,<class 'keras.optimizers.Nadam'>,
1632,30,1.9433369636535645,0.1325301229953766,1.9417070662409923,0.15965263545513153,tanh,tanh,elu,relu,elu,512,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,0.0001,32,32,256,<class 'keras.optimizers.Adam'>,
722,8,2.1208445748172133,0.1325301229953766,2.5706594753201677,0.16032063961029053,elu,elu,elu,tanh,elu,256,0.2,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,64,128,<class 'keras.optimizers.Nadam'>,
642,3,200.7747039794922,0.1325301229953766,232.2084978061592,0.12959252297878265,elu,relu,tanh,tanh,elu,512,0.0,,30,normal,softmax,categorical_crossentropy,6.00004,64,64,64,<class 'keras.optimizers.RMSprop'>,
1275,10,2.060894012451172,0.1325301229953766,2.46524871693664,0.144956573843956,tanh,tanh,relu,tanh,elu,512,0.30000000000000004,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,32,32,<class 'keras.optimizers.RMSprop'>,
1159,7,2.321704149246216,0.1325301229953766,2.581603474352626,0.18036071956157684,elu,elu,tanh,elu,tanh,512,0.25,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,64,64,64,<class 'keras.optimizers.Adam'>,
239,3,1.9470030069351196,0.1325301229953766,1.9482612716570327,0.13760854303836823,tanh,relu,relu,elu,relu,512,0.05,,30,uniform,softmax,categorical_crossentropy,0.0001,128,32,64,<class 'keras.optimizers.SGD'>,
279,6,2.881076443147468,0.1325301229953766,2.6943852621153663,0.17702071368694305,elu,tanh,relu,relu,tanh,256,0.25,,20,normal,softmax,categorical_crossentropy,5.000050000000001,32,128,128,<class 'keras.optimizers.RMSprop'>,
33,5,2.3288090229034424,0.1325301229953766,2.8629723133528002,0.1903807669878006,tanh,relu,relu,elu,relu,512,0.45,,30,normal,softmax,categorical_crossentropy,4.00006,32,128,128,<class 'keras.optimizers.Nadam'>,
277,6,2.0649733543395996,0.1325301229953766,2.4335075351661577,0.17768871784210205,elu,elu,relu,elu,tanh,512,0.4,,30,uniform,softmax,categorical_crossentropy,4.00006,32,128,128,<class 'keras.optimizers.Nadam'>,
320,9,2.6006484031677246,0.1325301229953766,2.824656786883602,0.1409485638141632,elu,tanh,elu,elu,tanh,512,0.30000000000000004,,20,uniform,softmax,categorical_crossentropy,5.000050000000001,64,32,32,<class 'keras.optimizers.RMSprop'>,
1688,5,2.8849178499964827,0.1325301229953766,3.16655375627812,0.15297260880470276,relu,relu,elu,relu,tanh,256,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,7.000030000000001,64,32,64,<class 'keras.optimizers.RMSprop'>,
618,7,3.2543406467361145,0.1325301229953766,3.7208806683241566,0.15831662714481354,tanh,tanh,relu,elu,tanh,256,0.05,,20,uniform,softmax,categorical_crossentropy,6.00004,32,64,64,<class 'keras.optimizers.Nadam'>,
733,4,17.68209989003867,0.1325301229953766,23.343842975919696,0.13894455134868622,tanh,relu,elu,elu,elu,256,0.05,,20,normal,softmax,categorical_crossentropy,7.000030000000001,64,32,256,<class 'keras.optimizers.Nadam'>,
1282,6,2.7313937212089936,0.1325301229953766,2.7278276055195207,0.15163660049438477,tanh,tanh,elu,elu,tanh,256,0.2,,20,normal,softmax,categorical_crossentropy,6.00004,128,64,256,<class 'keras.optimizers.Nadam'>,
946,30,1.945041218435908,0.1325301229953766,1.9504812262260525,0.12224449217319489,tanh,elu,tanh,tanh,relu,256,0.15000000000000002,,30,normal,softmax,categorical_crossentropy,0.0001,32,32,32,<class 'keras.optimizers.Nadam'>,
1283,20,1.9506280422210693,0.1325301229953766,1.9560015317831505,0.12291248887777328,elu,elu,tanh,tanh,tanh,512,0.25,,20,uniform,softmax,categorical_crossentropy,0.0001,64,32,128,<class 'keras.optimizers.SGD'>,
994,6,2.6655693561676514,0.1325301229953766,3.386881872265038,0.16032063961029053,tanh,relu,tanh,elu,tanh,256,0.35000000000000003,,30,uniform,softmax,categorical_crossentropy,6.00004,128,32,128,<class 'keras.optimizers.RMSprop'>,
1410,3,276.330078125,0.1325301229953766,228.38448116121566,0.13493654131889343,elu,elu,elu,tanh,relu,512,0.05,,30,normal,softmax,categorical_crossentropy,8.000020000000001,64,64,128,<class 'keras.optimizers.RMSprop'>,
1823,4,2.981654890091065,0.1325301229953766,4.020248337753948,0.144956573843956,relu,elu,elu,tanh,relu,256,0.25,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,64,128,<class 'keras.optimizers.Adam'>,
66,9,1.9827073003393578,0.1325301229953766,2.239648596796101,0.15764863789081573,tanh,tanh,elu,tanh,tanh,256,0.35000000000000003,,20,normal,softmax,categorical_crossentropy,5.000050000000001,64,64,32,<class 'keras.optimizers.Adam'>,
1973,14,25.297274915090046,0.1325301229953766,107.96011546204387,0.12491650134325027,tanh,tanh,tanh,elu,relu,256,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,8.000020000000001,128,256,128,<class 'keras.optimizers.RMSprop'>,
1971,3,8.87757396697998,0.1325301229953766,11.13862724278717,0.12090848386287689,elu,elu,elu,tanh,tanh,512,0.2,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,128,32,32,<class 'keras.optimizers.RMSprop'>,
436,8,2.1167771452402016,0.1325301229953766,2.426375391488085,0.17568470537662506,elu,elu,tanh,elu,tanh,256,0.45,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,64,256,64,<class 'keras.optimizers.Adam'>,
903,4,20.637746810913086,0.1325301229953766,22.58747578113176,0.13226452469825745,tanh,elu,tanh,elu,elu,512,0.1,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,64,256,32,<class 'keras.optimizers.Adam'>,
1499,4,1.955899715423584,0.1325301229953766,1.955100659378067,0.1890447586774826,relu,elu,elu,relu,relu,512,0.1,,30,normal,softmax,categorical_crossentropy,6.00004,64,64,256,<class 'keras.optimizers.Adam'>,
906,8,2.865668391606894,0.1325301229953766,3.2335080372626255,0.145624577999115,tanh,tanh,tanh,tanh,elu,256,0.1,,30,uniform,softmax,categorical_crossentropy,9.000010000000001,32,64,64,<class 'keras.optimizers.RMSprop'>,
484,4,2.928819859362989,0.1325301229953766,3.010344543374214,0.13961255550384521,relu,elu,tanh,tanh,tanh,256,0.0,,20,normal,softmax,categorical_crossentropy,7.000030000000001,128,128,256,<class 'keras.optimizers.Nadam'>,
1227,11,3.2578063011169434,0.1325301229953766,3.2188581845405184,0.1629926562309265,elu,relu,elu,tanh,elu,512,0.45,,20,normal,softmax,categorical_crossentropy,9.000010000000001,32,256,32,<class 'keras.optimizers.RMSprop'>,
1808,15,2.4866786003112793,0.1325301229953766,2.3874801350340653,0.15430861711502075,elu,tanh,relu,elu,elu,512,0.0,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,32,128,32,<class 'keras.optimizers.Adam'>,
1184,15,6.792084033230701,0.1325301229953766,2.5701406852515762,0.15764863789081573,relu,elu,elu,tanh,elu,256,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,5.000050000000001,64,32,128,<class 'keras.optimizers.Nadam'>,
830,7,2.7645821571350098,0.1325301229953766,2.9370022699207006,0.1937207728624344,elu,elu,elu,tanh,tanh,512,0.4,,20,normal,softmax,categorical_crossentropy,9.000010000000001,64,64,32,<class 'keras.optimizers.Adam'>,
431,15,1.9424387216567993,0.1325301229953766,1.9461781613095728,0.1402805596590042,relu,tanh,relu,relu,elu,512,0.1,,20,normal,softmax,categorical_crossentropy,0.0001,32,256,128,<class 'keras.optimizers.SGD'>,
447,5,2.001938396668338,0.1325301229953766,2.069193283398309,0.1903807669878006,tanh,elu,relu,elu,elu,256,0.15000000000000002,,30,uniform,softmax,categorical_crossentropy,6.00004,32,32,128,<class 'keras.optimizers.Nadam'>,
1972,6,2.214022911217318,0.1325301229953766,2.342505697258011,0.16032063961029053,relu,elu,tanh,tanh,tanh,256,0.2,,30,normal,softmax,categorical_crossentropy,8.000020000000001,32,64,32,<class 'keras.optimizers.Adam'>,
96,9,2.84637451171875,0.1325301229953766,3.2665921937806175,0.1670006662607193,elu,relu,elu,elu,tanh,512,0.30000000000000004,,20,normal,softmax,categorical_crossentropy,8.000020000000001,32,64,256,<class 'keras.optimizers.RMSprop'>,
449,5,2.505978954843728,0.1325301229953766,2.9389784192752266,0.14963260293006897,tanh,tanh,relu,tanh,elu,256,0.30000000000000004,,30,uniform,softmax,categorical_crossentropy,8.000020000000001,32,256,32,<class 'keras.optimizers.RMSprop'>,
1697,5,5.609893798828125,0.1325301229953766,7.89436738906738,0.1436205804347992,elu,relu,elu,elu,relu,512,0.2,,30,normal,softmax,categorical_crossentropy,7.000030000000001,128,64,128,<class 'keras.optimizers.Nadam'>,
1987,6,2.030596223700956,0.1325301229953766,2.27251091350614,0.1643286645412445,elu,relu,relu,tanh,elu,256,0.25,,30,uniform,softmax,categorical_crossentropy,7.000030000000001,128,128,128,<class 'keras.optimizers.RMSprop'>,
1696,3,6.861848831176758,0.1325301229953766,9.260229917231925,0.15965263545513153,tanh,elu,relu,elu,tanh,512,0.45,,30,uniform,softmax,categorical_crossentropy,3.0000700000000005,128,64,32,<class 'keras.optimizers.Nadam'>,
1333,8,1.9783741072957295,0.1325301229953766,1.959654131728805,0.19438877701759338,relu,elu,relu,tanh,elu,256,0.35000000000000003,,20,uniform,softmax,categorical_crossentropy,9.000010000000001,32,64,256,<class 'keras.optimizers.Adam'>,
409,5,3.000204883904821,0.1325301229953766,3.5126929120692556,0.1636606603860855,elu,relu,relu,relu,tanh,256,0.0,,30,normal,softmax,categorical_crossentropy,7.000030000000001,64,32,32,<class 'keras.optimizers.RMSprop'>,
387,13,16.130693435668945,0.1325301229953766,22.62937409446171,0.17368069291114807,elu,elu,elu,elu,elu,512,0.2,,20,normal,softmax,categorical_crossentropy,8.000020000000001,128,64,256,<class 'keras.optimizers.RMSprop'>,
